,DEPT,CALI,BS,hole enlarged,GR,NPHS,PE,RT20,RT30,RT60,RT90,RXO,RT10,RHOB (kg/m3),Bulk_Density_gm/cm3,NN_predicted_Density,xgb_pred_Density
324,3071.4,222.1127,222,0.11,82.5024,0.0593,2.9519,72.2213,70.7893,69.9262,71.786,74.4897,74.4901,2667.5889,2.6675889,2.662812722,2.6704125
325,3071.5,222.2598,222,0.26,86.7302,0.0621,3.0149,67.0625,65.893,65.136,66.7768,68.882,68.882,2659.7356,2.6597356,2.658791956,2.6757143
326,3071.6,221.9395,222,-0.06,96.923,0.0664,3.1525,57.8829,57.1119,56.511,57.7856,59.0811,59.0814,2646.833,2.646833,2.662781712,2.665159
327,3071.7,221.9612,222,-0.04,100.0772,0.0669,3.1765,54.3741,53.7287,53.1765,54.3232,55.3702,55.3743,2638.314,2.638314,2.662992524,2.6483274
328,3071.8,222.1223,222,0.12,100.7799,0.0678,3.1612,52.0978,51.5245,50.995,52.0644,52.9632,52.9701,2631.1025,2.6311025,2.660766033,2.6483428
329,3071.9,222.0716,222,0.07,91.6607,0.0652,3.0283,52.8942,52.2812,51.6849,52.8027,53.7427,53.7487,2626.0989,2.6260989,2.65653289,2.653168
330,3072,222.0592,222,0.06,85.9651,0.0624,2.9754,56.6448,55.8894,55.176,56.4561,57.6466,57.6491,2633.7778,2.6337778,2.655618524,2.6707032
331,3072.1,221.954,222,-0.05,80.9136,0.0605,2.9498,63.0445,62.0161,61.0974,62.6747,64.3777,64.3717,2644.9578,2.6449578,2.655142796,2.6733375
332,3072.2,222.0102,222,0.01,72.6766,0.0558,2.9996,82.6466,80.5072,78.8248,81.4509,85.4848,85.4367,2672.7849,2.6727849,2.690376318,2.6787517
333,3072.3,221.7344,222,-0.27,70.6466,0.055,3.0152,92.073,89.2233,87.0694,90.2591,95.9494,95.8737,2677.5239,2.6775239,2.699039617,2.6883876
334,3072.4,221.8344,222,-0.17,70.1157,0.0551,3.0075,96.6351,93.3473,90.8791,94.3305,101.1833,101.0931,2676.1311,2.6761311,2.696312927,2.686201
335,3072.5,222.0166,222,0.02,73.6213,0.0589,2.9247,86.9756,84.2634,82.0297,84.7925,90.7234,90.6618,2652.9749,2.6529749,2.675009408,2.670929
336,3072.6,221.9959,222,0,77.2089,0.0619,2.9064,77.6786,75.5648,73.6724,75.8796,80.5889,80.5499,2643.8108,2.6438108,2.659796816,2.672065
337,3072.7,222.1939,222,0.19,80.5896,0.0637,2.9166,69.109,67.497,65.9137,67.6633,71.3467,71.3241,2635.9548,2.6359548,2.650716141,2.6687076
338,3072.8,222.0893,222,0.09,83.9507,0.0665,2.9648,62.4126,61.152,59.797,61.2226,64.2101,64.1965,2632.3105,2.6323105,2.654220497,2.6577108
339,3072.9,222.0262,222,0.03,88.9944,0.0731,3.056,54.5729,53.6691,52.5532,53.6323,55.987,55.9769,2635.6626,2.6356626,2.658184228,2.6503577
340,3073,221.9912,222,-0.01,91.3835,0.0747,3.0818,52.3869,51.5635,50.5057,51.493,53.7193,53.7081,2637.6208,2.6376208,2.657382256,2.6516895
341,3073.1,221.8953,222,-0.1,93.0738,0.0755,3.0767,50.8015,50.0218,49.0037,49.9256,52.0703,52.0582,2636.4751,2.6364751,2.653128395,2.6565127
342,3073.2,221.8581,222,-0.14,91.3757,0.0755,3.0711,49.9367,49.1258,48.1106,48.9896,51.1693,51.1553,2636.229,2.636229,2.653979984,2.6522555
343,3073.3,222.1015,222,0.1,88.5689,0.0737,3.0753,51.2182,50.3086,49.2333,50.1519,52.5306,52.5142,2638.9771,2.6389771,2.657503003,2.6539934
344,3073.4,222.179,222,0.18,85.7699,0.0734,3.0971,53.7445,52.664,51.4788,52.4835,55.2379,55.2155,2642.1401,2.6421401,2.663002653,2.6617439
345,3073.5,222.0235,222,0.02,83.1817,0.0692,3.1149,59.8686,58.2961,56.8428,58.0825,61.9952,61.921,2639.2029,2.6392029,2.666006382,2.6497505
346,3073.6,222.2083,222,0.21,84.5285,0.0667,3.1052,60.9834,59.2312,57.7347,59.0327,63.3382,63.2496,2629.1294,2.6291294,2.664436867,2.6552198
347,3073.7,222.0895,222,0.09,86.2969,0.0658,3.0761,60.1562,58.3439,56.8981,58.1851,62.55,62.4734,2620.7957,2.6207957,2.658729093,2.6652277
348,3073.8,222.1681,222,0.17,88.4869,0.0694,3.0033,57.6956,55.8756,54.5769,55.824,60.0325,59.9836,2614.1396,2.6141396,2.651523529,2.6478426
349,3073.9,222.0212,222,0.02,86.4608,0.0692,2.9579,58.3354,56.4242,55.1248,56.4329,60.8099,60.7578,2624.0007,2.6240007,2.647942394,2.6455202
350,3074,222.2503,222,0.25,83.7009,0.0686,2.9217,60.4581,58.3732,57.0169,58.4558,63.214,63.1548,2634.7598,2.6347598,2.647829407,2.6438212
351,3074.1,222.7284,222,0.73,82.0222,0.0665,2.8741,64.9389,62.5499,61.0876,62.8319,68.1992,68.1279,2645.9448,2.6459448,2.63923395,2.6566558
352,3074.2,222.6743,222,0.67,83.7438,0.0656,2.8896,64.8782,62.5522,61.1401,62.9333,68.0096,67.9312,2639.7041,2.6397041,2.641401376,2.6591015
353,3074.3,222.6719,222,0.67,85.3795,0.0673,2.9095,63.4735,61.3341,60.0264,61.7961,66.2325,66.1478,2631.8645,2.6318645,2.645431742,2.6427083
354,3074.4,222.5685,222,0.57,85.4341,0.0693,2.9463,62.3659,60.406,59.1886,60.9441,64.7167,64.629,2628.2505,2.6282505,2.652482691,2.6468139
355,3074.5,222.423,222,0.42,82.2174,0.0711,3.0017,67.9509,65.8704,64.5578,66.7066,69.9943,69.9177,2635.8101,2.6358101,2.661387614,2.6536129
356,3074.6,222.2845,222,0.28,77.5993,0.0689,3.0437,77.2646,74.6815,73.0894,75.8688,79.6154,79.5577,2644.3926,2.6443926,2.665902124,2.6573255
357,3074.7,222.7214,222,0.72,72.7859,0.0654,3.0784,91.5058,87.9782,85.9056,89.766,94.6645,94.6365,2648.0337,2.6480337,2.678786869,2.6722984
358,3074.8,222.9791,222,0.98,62.0466,0.0645,3.1084,121.1357,115.1967,112.0589,118.6334,127.0631,127.0688,2650.4058,2.6504058,2.672232556,2.6594734
359,3074.9,222.1544,222,0.15,60.8638,0.0659,3.065,123.0723,117.0966,113.9808,120.7549,129.2981,129.2932,2646.2646,2.6462646,2.660906013,2.65416
360,3075,221.9698,222,-0.03,61.2542,0.0668,3.0016,113.9959,109.0443,106.3938,112.2532,119.1915,119.1834,2644.554,2.644554,2.646155927,2.6576993
361,3075.1,221.8611,222,-0.14,66.3134,0.0695,2.9249,86.7186,84.1186,82.5489,85.9999,89.4387,89.437,2639.562,2.639562,2.649702504,2.6435955
362,3075.2,222.0957,222,0.1,68.3864,0.071,2.9394,76.1725,74.2606,73.0296,75.6944,78.2444,78.2431,2640.0374,2.6400374,2.655472875,2.6443026
363,3075.3,222.0903,222,0.09,71.6655,0.0736,2.9744,68.5151,67.0214,66.0059,68.1507,70.2357,70.232,2638.4326,2.6384326,2.65984542,2.6601725
364,3075.4,221.9701,222,-0.03,75.1243,0.0772,3.0144,59.8347,58.7078,57.8892,59.487,61.3136,61.3048,2634.9512,2.6349512,2.659830673,2.6493754
365,3075.5,222.0737,222,0.07,75.4014,0.0794,3.0262,57.8527,56.7723,55.9772,57.4466,59.3375,59.327,2633.6045,2.6336045,2.656897141,2.6320524
366,3075.6,221.7187,222,-0.28,74.5543,0.0791,3.0455,56.8219,55.7362,54.9331,56.325,58.3593,58.3476,2635.8411,2.6358411,2.656669282,2.639846
367,3075.7,221.9285,222,-0.07,74.5934,0.076,3.1066,56.1235,54.9423,54.0675,55.3773,57.847,57.8327,2641.3213,2.6413213,2.661144428,2.6601489
368,3075.8,221.9011,222,-0.1,73.7892,0.0768,3.1199,55.8844,54.6422,53.7198,54.9994,57.7227,57.7064,2643.5059,2.6435059,2.661092952,2.651811
369,3075.9,221.8792,222,-0.12,73.067,0.0773,3.1161,55.2394,53.9551,52.9944,54.2325,57.1768,57.1565,2643.8066,2.6438066,2.659125403,2.6542206
370,3076,221.8331,222,-0.17,72.419,0.0813,3.1065,53.8756,52.5891,51.6136,52.7882,55.8621,55.8334,2645.1587,2.6451587,2.653424212,2.6512384
371,3076.1,221.8042,222,-0.2,76.6858,0.0881,3.0704,49.219,48.0537,47.1277,48.1284,51.0637,51.0464,2638.8699,2.6388699,2.641508949,2.6276057
372,3076.2,222.0268,222,0.03,80.9097,0.0869,3.0458,46.805,45.7201,44.8312,45.7559,48.5021,48.5196,2633.0911,2.6330911,2.63876094,2.6266742
373,3076.3,222.0236,222,0.02,85.7152,0.0882,3.0082,45.0498,44.0215,43.1519,44.0308,46.6301,46.6802,2629.2195,2.6292195,2.633496875,2.6272569
374,3076.4,222.1031,222,0.1,92.1096,0.0892,2.965,44.6094,43.5636,42.6306,43.5405,46.1949,46.253,2632.231,2.632231,2.628341567,2.630106
375,3076.5,222.1709,222,0.17,95.1116,0.0876,2.9795,46.1402,44.9991,43.9661,44.9638,47.8802,47.9072,2638.4966,2.6384966,2.628800583,2.6398997
376,3076.6,222.0605,222,0.06,96.5248,0.0838,3.0122,49.0356,47.715,46.5168,47.6667,51.0723,51.0399,2639.9995,2.6399995,2.633455541,2.6513166
377,3076.7,222.2,222,0.2,92.3048,0.0749,3.0388,60.2836,58.1479,56.2913,58.0644,63.7338,63.4211,2658.5632,2.6585632,2.653171957,2.6566849
378,3076.8,222.006,222,0.01,85.3678,0.0718,3.018,69.4666,66.5142,64.0603,66.4062,74.4349,73.8167,2671.0669,2.6710669,2.655731617,2.648013
379,3076.9,221.8097,222,-0.19,78.4308,0.0693,2.9907,80.9734,76.8044,73.5237,76.6712,88.3525,87.2403,2689.3848,2.6893848,2.654716283,2.6618345
380,3077,221.9751,222,-0.02,69.9127,0.0653,3.0072,101.4804,94.5736,89.6227,94.4523,114.8263,112.4599,2701.4941,2.7014941,2.670502843,2.688035
381,3077.1,221.7446,222,-0.26,70.4085,0.065,3.0458,102.5418,95.4085,90.361,95.3486,116.4388,113.9687,2696.1565,2.6961565,2.676542098,2.6836755
382,3077.2,221.9035,222,-0.1,72.7117,0.0653,3.0897,96.2434,89.96,85.4468,89.9766,108.1918,106.1711,2681.6741,2.6816741,2.684782235,2.6777017
383,3077.3,222.0077,222,0.01,82.6703,0.0678,3.1306,77.6368,73.6875,70.6379,73.8208,84.515,83.5766,2651.8105,2.6518105,2.668421041,2.6576686
384,3077.4,221.9077,222,-0.09,88.5064,0.0706,3.138,70.9609,67.7489,65.1831,67.9222,76.4206,75.7394,2641.2852,2.6412852,2.664205876,2.6760242
385,3077.5,222.0329,222,0.03,91.9105,0.0728,3.1473,66.5682,63.8128,61.5611,64.0242,71.2496,70.6977,2636.8867,2.6368867,2.66805545,2.6820967
386,3077.6,222.1068,222,0.11,92.2306,0.0727,3.1629,63.7447,61.2682,59.2257,61.5198,68.0434,67.5582,2638.1001,2.6381001,2.668161169,2.6778321
387,3077.7,221.9936,222,-0.01,83.2636,0.0723,3.1719,59.1298,57.0336,55.3397,57.3663,63.0837,62.7015,2645.0962,2.6450962,2.669491115,2.6688218
388,3077.8,222.0079,222,0.01,79.5511,0.0707,3.1489,55.6251,53.7649,52.2978,54.1227,59.2849,58.9902,2650.2158,2.6502158,2.666399737,2.669053
389,3077.9,221.9886,222,-0.01,78.6494,0.0722,3.1068,50.9046,49.3346,48.1329,49.6963,54.0918,53.9038,2650.5708,2.6505708,2.662956152,2.6663713
390,3078,222.1219,222,0.12,86.3515,0.0776,3.0475,40.7027,39.6764,38.9463,40.0029,42.8467,42.8049,2632.5205,2.6325205,2.652235488,2.643864
391,3078.1,221.9896,222,-0.01,89.6971,0.0806,3.0371,37.0149,36.157,35.572,36.4687,38.809,38.7915,2620.2456,2.6202456,2.646489278,2.636504
392,3078.2,222.1671,222,0.17,92.2033,0.0842,3.036,34.8782,34.1091,33.6077,34.4203,36.4727,36.4637,2614.6768,2.6146768,2.640569825,2.6283078
393,3078.3,222.0271,222,0.03,90.1889,0.0831,3.0122,35.5244,34.7116,34.2281,35.0867,37.1457,37.1312,2621.3074,2.6213074,2.63867078,2.6426678
394,3078.4,222.0591,222,0.06,86.5467,0.0812,3,38.3152,37.3596,36.8159,37.8117,40.1835,40.1542,2631.7292,2.6317292,2.637814473,2.6446922
395,3078.5,221.8971,222,-0.1,82.3892,0.0815,3.005,42.6482,41.4508,40.7967,42.0185,44.9545,44.9001,2642.9639,2.6429639,2.638079635,2.6473722
396,3078.6,221.8595,222,-0.14,75.7215,0.0765,3.1043,53.5225,51.5984,50.608,52.4827,57.167,57.0457,2668.4141,2.6684141,2.654487504,2.6591525
397,3078.7,221.8354,222,-0.16,75.3312,0.0733,3.1696,57.4802,55.2452,54.1082,56.257,61.6717,61.5355,2676.3933,2.6763933,2.664648934,2.6841128
398,3078.8,221.8746,222,-0.13,76.8888,0.0723,3.212,58.9959,56.6329,55.4261,57.6965,63.3725,63.2417,2678.4817,2.6784817,2.669910105,2.6781662
399,3078.9,221.9059,222,-0.09,84.2825,0.0784,3.2155,56.7705,54.6029,53.4419,55.6015,60.7223,60.6257,2670.5647,2.6705647,2.67007736,2.6760962
400,3079,221.9927,222,-0.01,86.3632,0.0828,3.1984,55.0966,53.084,51.9665,54.0351,58.7767,58.6928,2667.4705,2.6674705,2.664807369,2.6868064
401,3079.1,222.0092,222,0.01,89.4121,0.0823,3.1952,53.9663,52.0723,50.9797,52.9949,57.4624,57.3832,2668.0691,2.6680691,2.6644961,2.6935327
402,3079.2,221.9862,222,-0.01,91.3288,0.0834,3.1895,53.6749,51.8413,50.7449,52.7628,57.1051,57.0206,2672.7114,2.6727114,2.662525488,2.6791625
403,3079.3,221.9963,222,0,93.5813,0.086,3.2147,55.9843,54.0611,52.8573,55.0799,59.6783,59.5633,2674.1426,2.6741426,2.664132415,2.6689446
404,3079.4,221.9341,222,-0.07,91.5162,0.0843,3.2175,58.376,56.3051,55.0033,57.4203,62.3715,62.2594,2674.8047,2.6748047,2.667919404,2.6721237
405,3079.5,222.0052,222,0.01,89.2247,0.083,3.2128,61.1258,58.8611,57.4499,60.0932,65.4915,65.3945,2676.1033,2.6761033,2.670809714,2.6890256
406,3079.6,221.8577,222,-0.14,87.507,0.081,3.1647,65.9499,63.2793,61.6975,64.7473,71.0742,70.9864,2692.4265,2.6924265,2.672459051,2.7041733
407,3079.7,221.8429,222,-0.16,87.5578,0.0803,3.1448,67.5254,64.6905,63.0727,66.2537,72.9475,72.8505,2698.075,2.698075,2.672032987,2.7070236
408,3079.8,222.0889,222,0.09,88.1434,0.08,3.138,68.5129,65.5525,63.9333,67.1904,74.1485,74.0396,2699.2861,2.6992861,2.670756551,2.7003176
409,3079.9,221.8237,222,-0.18,89.8844,0.0799,3.1506,69.4065,66.2803,64.7244,68.0252,75.2657,75.145,2681.5227,2.6815227,2.670477048,2.696715
410,3080,221.9846,222,-0.02,92.7108,0.0811,3.1497,69.7732,66.5743,65.0596,68.3687,75.7116,75.594,2669.728,2.669728,2.666135218,2.6953428
411,3080.1,221.8918,222,-0.11,94.651,0.0813,3.1557,70.3791,67.0905,65.6096,68.9444,76.4343,76.3201,2659.8296,2.6598296,2.662753048,2.696382
412,3080.2,221.961,222,-0.04,94.7017,0.0823,3.1515,72.7498,69.1903,67.7379,71.2172,79.2634,79.1367,2648.3137,2.6483137,2.660372321,2.68255
413,3080.3,221.8892,222,-0.11,90.2826,0.083,3.1553,74.6171,70.8656,69.4044,73.0138,81.5196,81.3692,2644.3838,2.6443838,2.665163982,2.69689
414,3080.4,221.8898,222,-0.11,85.8909,0.0827,3.1366,76.8172,72.8467,71.3659,75.1352,84.2017,84.0297,2639.6389,2.6396389,2.660319567,2.6884634
415,3080.5,222.2917,222,0.29,83.1036,0.0836,3.1153,79.705,75.4785,74.0107,77.9612,87.7548,87.5722,2638.3623,2.6383623,2.64872086,2.6393907
416,3080.6,221.9677,222,-0.03,88.1043,0.0838,3.1187,78.9118,74.8063,73.416,77.252,86.7588,86.5741,2639.1204,2.6391204,2.656191807,2.6675138
417,3080.7,221.9096,222,-0.09,94.9125,0.0854,3.1508,76.8795,73.0277,71.748,75.3618,84.1874,84.0221,2640.4441,2.6404441,2.656362796,2.6711674
418,3080.8,222.1277,222,0.13,99.8703,0.0875,3.1928,74.8008,71.2083,70.0332,73.4269,81.5129,81.3921,2638.8103,2.6388103,2.656151904,2.650981
419,3080.9,221.9967,222,0,101.3303,0.0904,3.2851,74.1789,70.78,69.702,72.9581,80.4033,80.3348,2634.9316,2.6349316,2.67154593,2.6693501
420,3081,222.0582,222,0.06,100.1982,0.0912,3.3166,76.1829,72.6744,71.5816,74.956,82.6368,82.5372,2635.2266,2.6352266,2.676704129,2.665742
421,3081.1,221.853,222,-0.15,99.7415,0.0883,3.338,79.671,75.9153,74.7685,78.3825,86.6745,86.4875,2636.1875,2.6361875,2.676793846,2.6778595
422,3081.2,221.9085,222,-0.09,97.325,0.0846,3.299,91.8418,87.0462,85.6471,90.2076,101.3016,100.6783,2634.6221,2.6346221,2.673278979,2.6440778
423,3081.3,222.0981,222,0.1,93.8273,0.0844,3.2503,101.5103,95.7613,94.1248,99.5234,113.4266,112.3364,2633.1853,2.6331853,2.666762382,2.6715343
424,3081.4,222.0334,222,0.03,89.5448,0.0841,3.1854,113.9395,106.8347,104.8578,111.4239,129.6468,127.7887,2636.4324,2.6364324,2.660298989,2.6775045
425,3081.5,221.8761,222,-0.12,80.9799,0.0746,3.1332,142.8711,132.0941,129.1668,138.7283,170.7524,166.2379,2653.1409,2.6531409,2.679488507,2.6968837
426,3081.6,221.8351,222,-0.16,78.2356,0.0714,3.1327,154.6713,142.2201,138.8256,149.6443,188.3343,182.3752,2662.499,2.662499,2.69415401,2.6858892
427,3081.7,221.8576,222,-0.14,75.8074,0.0692,3.1553,160.9417,147.5301,143.8126,155.1795,197.7537,190.9382,2669.1394,2.6691394,2.713689694,2.6905525
428,3081.8,221.7908,222,-0.21,72.5361,0.072,3.1772,149.6034,137.7683,134.2225,143.6895,180.1618,174.8706,2668.4333,2.6684333,2.688728595,2.6878736
429,3081.9,221.7088,222,-0.29,76.0299,0.0739,3.1963,134.5433,124.8375,121.7366,129.3432,157.8743,154.2108,2662.7136,2.6627136,2.682436196,2.7161689
430,3082,221.8238,222,-0.18,83.17,0.0742,3.2253,118.505,110.9338,108.3203,114.2019,135.2293,132.8513,2653.894,2.653894,2.676384875,2.6790786
431,3082.1,221.9294,222,-0.07,98.9256,0.0829,3.3166,95.4429,90.543,88.5696,92.319,105.4421,104.1925,2643.4797,2.6434797,2.676848127,2.6594791
432,3082.2,222.0094,222,0.01,103.2041,0.0872,3.3458,89.8888,85.5495,83.6899,86.9609,98.6368,97.5641,2646.3284,2.6463284,2.67274781,2.6679323
433,3082.3,221.9817,222,-0.02,103.9888,0.0898,3.3339,87.5141,83.389,81.5324,84.5674,95.8112,94.8015,2652.0168,2.6520168,2.668670055,2.66806
434,3082.4,221.9912,222,-0.01,103.9302,0.0912,3.2947,87.226,83.0943,81.1651,84.1069,95.5439,94.5305,2662.4277,2.6624277,2.665171764,2.658529
435,3082.5,221.7447,222,-0.26,99.4604,0.0895,3.2324,89.2921,84.8333,82.6473,85.5712,98.16,97.0936,2682.2676,2.6822676,2.656479888,2.6317809
436,3082.6,221.8841,222,-0.12,96.8995,0.088,3.2358,90.8351,86.1329,83.79,86.7373,100.0788,98.9693,2692.1895,2.6921895,2.65538636,2.6356797
437,3082.7,221.8636,222,-0.14,94.4831,0.0868,3.2497,92.6641,87.6704,85.152,88.1422,102.4232,101.1971,2696.5403,2.6965403,2.657913671,2.6547155
438,3082.8,221.8221,222,-0.18,91.0126,0.0837,3.2421,97.0452,91.3415,88.4147,91.5445,108.4318,106.5738,2693.4441,2.6934441,2.660970288,2.675124
439,3082.9,221.8163,222,-0.18,90.4466,0.0819,3.2272,99.7943,93.6487,90.4758,93.7164,112.3502,109.9702,2691.9792,2.6919792,2.662899652,2.6945007
440,3083,221.7719,222,-0.23,90.4154,0.0793,3.2049,103.5467,96.8166,93.3304,96.7479,117.7422,114.6498,2693.4517,2.6934517,2.664867666,2.698858
441,3083.1,221.7509,222,-0.25,91.7348,0.0776,3.1716,116.3119,107.583,103.0837,107.1996,136.8387,131.121,2698.9504,2.6989504,2.674921639,2.6991997
442,3083.2,221.6762,222,-0.32,90.7979,0.0767,3.1529,124.7825,114.6235,109.4252,114.0409,150.618,142.7537,2698.7922,2.6987922,2.67866736,2.706514
443,3083.3,221.6893,222,-0.31,89.0373,0.0744,3.1477,131.9059,120.4593,114.6276,119.6772,162.8685,152.9012,2695.5767,2.6955767,2.687065674,2.7159295
444,3083.4,221.5538,222,-0.45,88.3425,0.074,3.1744,129.6302,118.4223,112.5779,117.456,160.0441,150.5832,2685.6519,2.6856519,2.686399558,2.71619
445,3083.5,221.6674,222,-0.33,91.4616,0.0761,3.2093,120.1498,110.4792,105.2886,109.5749,144.9054,137.8923,2677.2747,2.6772747,2.682259206,2.7049189
446,3083.6,221.5919,222,-0.41,96.3335,0.0801,3.2526,109.6633,101.6044,97.1358,100.804,128.8925,124.0706,2673.8391,2.6738391,2.674823536,2.6673734
447,3083.7,221.5269,222,-0.47,106.5262,0.0837,3.3107,96.4554,90.2461,86.6443,89.5811,110.3456,107.4443,2664.7532,2.6647532,2.661780382,2.6548872
448,3083.8,221.6313,222,-0.37,109.009,0.0847,3.3076,95.309,89.2609,85.7335,88.6066,108.9063,106.0666,2662.4519,2.6624519,2.66105346,2.6478906
449,3083.9,221.7686,222,-0.23,109.8796,0.086,3.2744,97.2831,90.9884,87.34,90.3102,111.7642,108.5975,2655.0525,2.6550525,2.660264888,2.6590264
450,3084,221.5467,222,-0.45,108.9934,0.0862,3.241,101.2227,94.4079,90.5132,93.682,117.4118,113.6228,2650.7295,2.6507295,2.657881062,2.6410875
451,3084.1,221.5374,222,-0.46,105.4605,0.084,3.2252,108.561,100.7179,96.3809,99.9118,128.0454,123.0349,2644.23,2.64423,2.663719689,2.648526
452,3084.2,221.6914,222,-0.31,102.236,0.0855,3.2388,109.386,101.4244,97.0726,100.6245,129.148,124.0623,2642.2957,2.6422957,2.66233029,2.6470935
453,3084.3,221.7098,222,-0.29,99.316,0.0865,3.2321,108.0125,100.2576,96.046,99.4986,127.0404,122.2508,2640.3862,2.6403862,2.660687529,2.6337714
454,3084.4,221.6611,222,-0.34,96.3686,0.0867,3.1723,100.8825,94.1747,90.529,93.5706,116.8519,113.143,2649.585,2.649585,2.658818961,2.649928
455,3084.5,221.6751,222,-0.32,98.1878,0.0861,3.1347,96.0091,89.99,86.6963,89.4851,110.1064,107.0443,2657.3921,2.6573921,2.657965857,2.6521163
456,3084.6,221.9096,222,-0.09,100.5691,0.0848,3.1076,90.5931,85.3059,82.3804,84.9061,102.7548,100.3642,2664.6111,2.6646111,2.655898875,2.6623693
457,3084.7,221.7775,222,-0.22,106.0383,0.0875,3.0687,78.8889,75.0447,72.8418,74.8503,87.334,86.1921,2662.3164,2.6623164,2.656327424,2.6530633
458,3084.8,221.9242,222,-0.08,108.6655,0.0907,3.0806,73.5336,70.2907,68.3904,70.1846,80.4845,79.7999,2660.7358,2.6607358,2.661191081,2.6507523
459,3084.9,221.7458,222,-0.25,110.7696,0.0911,3.1378,69.3298,66.5467,64.8769,66.5163,75.1935,74.807,2660.4031,2.6604031,2.665552354,2.6703675
460,3085,221.6919,222,-0.31,109.9381,0.0912,3.3401,65.8616,63.5491,62.1006,63.6509,70.8152,70.5906,2674.7839,2.6747839,2.675490553,2.6855657
461,3085.1,221.8793,222,-0.12,107.1118,0.0905,3.4167,66.6506,64.3836,62.9403,64.5572,71.6751,71.3711,2679.7048,2.6797048,2.688510944,2.707189
462,3085.2,221.8407,222,-0.16,103.9146,0.0894,3.4236,68.8328,66.5162,65.0251,66.7763,74.1619,73.7288,2684.8213,2.6848213,2.691506511,2.682349
463,3085.3,221.6722,222,-0.33,101.2366,0.0837,3.2841,76.1089,73.4838,71.7906,73.9879,82.3507,81.747,2682.2056,2.6822056,2.665403413,2.6639974
464,3085.4,221.6848,222,-0.32,100.3036,0.0817,3.2021,80.4649,77.6193,75.8016,78.2875,87.1922,86.6024,2680.636,2.680636,2.655151466,2.686206
465,3085.5,221.7591,222,-0.24,98.4688,0.0807,3.1623,84.5797,81.5137,79.5867,82.3689,91.7514,91.22,2674.6614,2.6746614,2.656923379,2.6745338
466,3085.6,221.699,222,-0.3,96.4818,0.0785,3.154,87.7818,84.5458,82.5531,85.594,95.2841,94.8194,2667.9407,2.6679407,2.6620063,2.679723
467,3085.7,221.732,222,-0.27,94.4323,0.0742,3.2203,91.013,87.6437,85.6662,89.0468,98.7458,98.3671,2662.8904,2.6628904,2.672248131,2.6734347
468,3085.8,221.7836,222,-0.22,94.6549,0.0728,3.2463,92.4649,89.0331,87.0764,90.6209,100.3243,99.9704,2667.5881,2.6675881,2.677683414,2.674652
469,3085.9,221.6987,222,-0.3,93.9405,0.0718,3.2662,94.8997,91.3265,89.3581,93.1398,103.0955,102.7563,2674.5601,2.6745601,2.68476128,2.6708515
470,3086,221.4996,222,-0.5,91.2156,0.0734,3.2336,102.248,98.1917,96.1313,100.6045,111.7475,111.3574,2684.3035,2.6843035,2.6872198,2.6855824
471,3086.1,221.682,222,-0.32,88.1941,0.0725,3.1962,104.9855,100.7698,98.7098,103.4726,115.0242,114.5601,2684.3958,2.6843958,2.684589812,2.6936545
472,3086.2,221.4719,222,-0.53,86.6014,0.072,3.1518,104.9985,100.8597,98.898,103.7155,114.9814,114.4775,2682.49,2.68249,2.680028294,2.690526
473,3086.3,221.4453,222,-0.55,88.0731,0.0724,3.1285,96.1188,92.8323,91.3223,95.4953,104.0269,103.7228,2667.8167,2.6678167,2.673950738,2.665541
474,3086.4,221.7726,222,-0.23,92.0276,0.0732,3.1409,89.8896,87.1113,85.8429,89.5625,96.5157,96.3589,2657.2117,2.6572117,2.669648721,2.6768634
475,3086.5,221.671,222,-0.33,95.5996,0.0755,3.1751,84.4556,82.09,81.0167,84.3581,90.0561,90.0098,2650.042,2.650042,2.665051455,2.6732047
476,3086.6,221.8052,222,-0.19,95.256,0.0783,3.2036,78.8386,76.9106,76.0585,79.0375,83.4209,83.4429,2644.1753,2.6441753,2.668623968,2.6807783
477,3086.7,221.3906,222,-0.61,94.1044,0.0792,3.2151,79.0798,77.1878,76.37,79.3762,83.6293,83.635,2650.3416,2.6503416,2.671963766,2.6786802
478,3086.8,221.2989,222,-0.7,94.5885,0.0789,3.2056,81.0593,79.1063,78.2835,81.4343,85.8185,85.8034,2657.4412,2.6574412,2.66974584,2.6805701
479,3086.9,221.2601,222,-0.74,95.3068,0.0782,3.2136,83.9989,81.9255,81.0727,84.4355,89.1086,89.0821,2666.158,2.666158,2.671024326,2.684278
480,3087,221.1927,222,-0.81,95.9353,0.0776,3.2525,88.6194,86.3409,85.4182,89.113,94.3047,94.2981,2678.1038,2.6781038,2.678082041,2.6746051
481,3087.1,220.9894,222,-1.01,93.269,0.0766,3.2701,88.6852,86.4134,85.4776,89.1694,94.4064,94.4064,2678.418,2.678418,2.6842606,2.6820164
482,3087.2,221.0311,222,-0.97,91.7192,0.0793,3.2612,86.6853,84.5255,83.603,87.1389,92.198,92.198,2676.3787,2.6763787,2.683237989,2.6873088
483,3087.3,220.9664,222,-1.03,89.4394,0.0844,3.2052,77.7184,76.0124,75.1891,78.0881,82.1927,82.1927,2670.0764,2.6700764,2.674789806,2.683553
484,3087.4,221.2652,222,-0.73,90.4154,0.0867,3.2004,72.9512,71.4664,70.6946,73.285,76.8875,76.8875,2667.4644,2.6674644,2.676176535,2.6652343
